1	0	0	0	0	0	0	0.414	1.693	2	1.802	0.476	0	0	0	0	0	0	0	0	0	0	0.002	1.582	2	2	1.798	0.554	0	0	0	0	0	0	0	0	0	0	0.144	1.932	2	1.859	0.229	0	0	0	0	0	0	0	0	0	0	0	0.568	2	2	1.079	0	0	0	0	0	0	0	0	0	0	0	0	0.482	2	2	0.587	0	0	0	0	0	0	0	0	0	0	0	0	0.531	2	2	0.488	0	0	0	0	0	0	0	0	0	0	0	0	0.765	2	2	0.648	0	0	0	0	0	0	0	0	0	0	0	0	0.398	1.998	2	0.624	0	0	0	0	0	0	0	0	0	0	0	0	0.098	1.928	2	0.796	0	0	0	0	0	0	0	0	0	0	0	0	0.003	1.679	2	0.771	0	0	0	0	0	0	0	0	0	0	0	0	0	1.461	2	1.128	0	0	0	0	0	0	0	0	0	0	0	0	0	1.313	2	1.325	0	0	0	0	0	0	0	0	0	0	0	0	0	1.141	2	1.595	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.649	2	1.731	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0.157	1.851	1.977	0.407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399	1.592	1.219	0	0	0	0	0	0
1	0	0	0	0	0	0	0	1.561	0.736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108	1.966	1.749	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.088	1.967	2	0.341	0	0	0	0	0	0	0	0	0	0	0	0	0	1.619	2	0.377	0	0	0	0	0	0	0	0	0	0	0	0	0	1.583	2	0.546	0	0	0	0	0	0	0	0	0	0	0	0	0	1.547	2	0.716	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66	2	0.602	0	0	0	0	0	0	0	0	0	0	0	0	0	1.591	2	0.538	0	0	0	0	0	0	0	0	0	0	0	0	0	1.554	2	0.441	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751	2	0.511	0	0	0	0	0	0	0	0	0	0	0	0	0	1.732	2	0.397	0	0	0	0	0	0	0	0	0	0	0	0	0	1.695	2	0.301	0	0	0	0	0	0	0	0	0	0	0	0	0	1.709	2	0.287	0	0	0	0	0	0	0	0	0	0	0	0	0	1.739	2	0.257	0	0	0	0	0	0	0	0	0	0	0	0	0.596	1.94	2	0.276	0	0	0	0	0	0	0	0	0	0	0	0	0.126	1.374	1.729	0.084	0	0	0	0	0	0
1	0	0	0	0	0	0	1.219	1.787	0.667	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0.939	2	2	0.624	0	0	0	0	0	0	0	0	0	0	0	0	1.009	2	2	1.255	0	0	0	0	0	0	0	0	0	0	0	0	1.336	2	2	1.574	0.009	0	0	0	0	0	0	0	0	0	0	0	1.079	2	2	1.866	0.184	0	0	0	0	0	0	0	0	0	0	0	0.799	2	2	2	0.611	0	0	0	0	0	0	0	0	0	0	0	1.336	2	2	1.999	0.448	0	0	0	0	0	0	0	0	0	0	0	1.289	2	2	1.993	0.501	0	0	0	0	0	0	0	0	0	0	0.137	1.854	2	2	1.92	0.176	0	0	0	0	0	0	0	0	0	0	0.046	1.851	2	2	1.981	0.35	0	0	0	0	0	0	0	0	0	0	0.06	1.72	2	2	1.864	0.139	0	0	0	0	0	0	0	0	0	0	0.488	1.993	2	2	1.873	0.083	0	0	0	0	0	0	0	0	0	0	0.435	1.999	2	2	1.434	0.008	0	0	0	0	0	0	0	0	0	0	0.49	1.991	2	2	1.302	0	0	0	0	0	0	0	0	0	0	0	0	1.219	2	2	1.86	0.073	0	0	0	0	0	0	0	0	0	0	0	0.068	0.831	1.935	1.396	0.069	0	0	0	0	0
1	0	0	0	0	0	0	0.182	1.558	1.91	0.348	0	0	0	0	0	0	0	0	0	0	0	0	0.604	2	2	0.507	0	0	0	0	0	0	0	0	0	0	0	0	0.577	2	1.983	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0.329	2	1.937	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0.747	2	2	0.586	0	0	0	0	0	0	0	0	0	0	0	0	1.166	2	2	0.834	0	0	0	0	0	0	0	0	0	0	0	0	1.584	2	2	1.083	0	0	0	0	0	0	0	0	0	0	0	0	1.336	2	2	1.77	0.005	0	0	0	0	0	0	0	0	0	0	0	0.094	1.66	2	1.579	0	0	0	0	0	0	0	0	0	0	0	0	0	1.505	2	1.826	0.002	0	0	0	0	0	0	0	0	0	0	0	0	1.035	2	1.829	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0.564	2	2	0.324	0	0	0	0	0	0	0	0	0.3	1.142	1.334	1.334	1.54	2	1.999	0.351	0	0	0	0	0	0	0	0.388	1.902	2	2	2	2	2	2	1.432	1.334	0.723	0	0	0	0	0	0.708	2	2	2	2	2	2	2	2	2	1.959	0.444	0	0	0	0	0	0.403	0.675	1.329	1.333	1.333	1.333	1.385	1.948	1.333	1.324	0.267	0	0
1	0	0	0	0	0	0	0	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.308	1.266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.736	1.785	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.047	1.923	1.903	0.037	0	0	0	0	0	0	0	0	0	0	0	0	0.01	1.827	1.783	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	1.836	1.911	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0.004	1.836	1.94	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0.057	1.94	1.823	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0.109	1.987	1.825	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0.104	1.994	1.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	2	1.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	1.921	1.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.793	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	1.794	1.573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.429	1.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628	1.559	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0.191	1.81	1.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	2	1.951	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0.328	2	2	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0.525	2	2	0.809	0	0	0	0	0	0	0	0	0	0	0	0	0.655	2	2	0.503	0	0	0	0	0	0	0	0	0	0	0	0	0.719	2	2	0.614	0	0	0	0	0	0	0	0	0	0	0	0	0.52	2	2	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0.321	2	2	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0.539	2	2	0.553	0	0	0	0	0	0	0	0	0	0	0	0	0.516	2	2	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0.69	2	2	0.424	0	0	0	0	0	0	0	0	0	0	0	0	0.71	2	2	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0.511	2	2	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0.707	2	2	0.429	0	0	0	0	0	0	0	0	0	0	0	0	0.706	2	2	0.628	0	0	0	0	0	0	0	0	0	0	0	0	0.066	1.387	1.914	0.385	0	0	0	0	0	0
1	0	0	0	0	0	0	0	1.205	1.894	0.741	0	0	0	0	0	0	0	0	0	0	0	0.003	0.663	1.63	2	1.92	0.107	0	0	0	0	0	0	0	0	0	0	0.029	1.876	1.9	2	1.837	0.008	0	0	0	0	0	0	0	0	0	0	0.077	1.926	2	2	1.931	0.064	0	0	0	0	0	0	0	0	0	0	0.169	1.994	2	2	1.781	0.016	0	0	0	0	0	0	0	0	0	0	0.036	1.826	2	2	1.523	0	0	0	0	0	0	0	0	0	0	0	0.018	1.716	2	2	1.234	0	0	0	0	0	0	0	0	0	0	0	0.06	1.932	2	2	0.779	0	0	0	0	0	0	0	0	0	0	0	0.151	1.971	2	2	0.77	0	0	0	0	0	0	0	0	0	0	0	0.063	1.94	2	2	0.451	0	0	0	0	0	0	0	0	0	0	0	0.101	1.963	2	2	0.578	0	0	0	0	0	0	0	0	0	0	0	0.09	1.915	2	2	0.547	0	0	0	0	0	0	0	0	0	0	0	0	1.46	2	2	0.667	0	0	0	0	0	0	0	0	0	0	0	0	1.053	2	2	1.226	0	0	0	0	0	0	0	0	0	0	0	0	0.224	1.799	2	1.668	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0.263	1.475	1.97	0.124	0	0	0	0	0
1	0	0	0	0	0	0	0.321	1.818	0.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704	2	1.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873	2	1.572	0	0	0	0	0	0	0	0	0	0	0	0	0	1.042	2	1.403	0	0	0	0	0	0	0	0	0	0	0	0	0.117	2	2	1.216	0	0	0	0	0	0	0	0	0	0	0	0	0.286	2	2	1.047	0	0	0	0	0	0	0	0	0	0	0	0	0.455	2	2	0.878	0	0	0	0	0	0	0	0	0	0	0	0	0.624	2	2	0.709	0	0	0	0	0	0	0	0	0	0	0	0	0.81	2	2	1.412	0	0	0	0	0	0	0	0	0	0	0	0	0.979	2	2	1.243	0	0	0	0	0	0	0	0	0	0	0	0	1.148	2	2	1.074	0	0	0	0	0	0	0	0	0	0	0	0	0.922	2	2	0.905	0.61	0.576	0	0	0	0	0	0	0	0	0	0	0.614	2	2	1.06	1.755	1.064	0	0	0	0	0	0	0	0	0	0	0.783	2	2	2	1.451	0.061	0	0	0	0	0	0	0	0	0	0	0.953	2	2	1.73	0.329	0	0	0	0	0	0	0	0	0	0	0	0.204	1.732	1.674	0.24	0	0	0	0	0	0	0
1	0	0	0	0	0	0	1.101	2	1.469	0.254	0	0	0	0	0	0	0	0	0	0	0	0.263	1.932	2	1.926	1.75	0.437	0	0	0	0	0	0	0	0	0	0	0.492	2	2	1.775	0.159	0.141	0	0	0	0	0	0	0	0	0	0	0.283	1.998	2	1.815	0.036	0	0	0	0	0	0	0	0	0	0	0	0.411	1.984	2	1.886	0.104	0	0	0	0	0	0	0	0	0	0	0	0.329	2	2	1.935	0.121	0	0	0	0	0	0	0	0	0	0	0	0.521	1.995	2	1.942	0.217	0	0	0	0	0	0	0	0	0	0	0	0.377	2	2	1.92	0.088	0	0	0	0	0	0	0	0	0	0	0	0.355	1.992	2	1.888	0.15	0	0	0	0	0	0	0	0	0	0	0	0.164	1.971	2	1.972	0.278	0	0	0	0	0	0	0	0	0	0	0	0.238	1.939	2	1.963	0.209	0	0	0	0	0	0	0	0	0	0	0	0.198	1.986	2	1.879	0.068	0	0	0	0	0	0	0	0	0	0	0	0.113	1.895	2	1.926	0.16	0	0	0	0	0	0	0	0	0	0	0	0.239	1.993	2	1.973	0.18	0	0	0	0	0	0	0	0	0	0	0	0	1.331	2	1.906	0.168	0	0	0	0	0	0	0	0	0	0	0	0	0.245	1.64	1.977	0.309	0	0	0	0	0	0
1	0	0	0	0	0	0	0.386	1.503	1.983	0.476	0	0	0	0	0	0	0	0	0	0	0	0	1.086	1.996	1.998	0.719	0	0	0	0	0	0	0	0	0	0	0	0	0.978	1.999	1.997	1.368	0	0	0	0	0	0	0	0	0	0	0	0	1.389	1.997	1.997	1.553	0.01	0	0	0	0	0	0	0	0	0	0	0.005	1.459	1.998	1.995	1.701	0.03	0	0	0	0	0	0	0	0	0	0	0.007	1.503	1.997	1.997	1.441	0	0	0	0	0	0	0	0	0	0	0	0.068	1.821	1.997	1.996	1.065	0	0	0	0	0	0	0	0	0	0	0	0.287	1.829	1.995	2	1.32	0	0	0	0	0	0	0	0	0	0	0	0.077	1.796	1.997	1.997	1.081	0	0	0	0	0	0	0	0	0	0	0	0.002	1.369	2	1.999	1.564	0.014	0	0	0	0	0	0	0	0	0	0	0	1.119	1.997	1.997	1.924	0.151	0	0	0	0	0	0	0	0	0	0	0	1.225	1.997	1.998	1.797	0.052	0	0	0	0	0	0	0	0	0	0	0	1.299	1.999	1.997	1.924	0.181	0	0	0	0	0	0	0	0	0	0	0	1.286	1.997	1.997	1.738	0.26	0	0	0	0	0	0	0	0	0	0	0	1.06	1.998	1.959	0.934	0	0	0	0	0	0	0	0	0	0	0	0	1.227	1.426	0.518	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0.221	1.77	1.318	0	0	0	0	0	0	0	0	0	0	0	0	0.014	1.507	2	1.461	0	0	0	0	0	0	0	0	0	0	0	0	0.297	2	1.969	0.312	0	0	0	0	0	0	0	0	0	0	0	0	0.687	2	1.791	0.008	0	0	0	0	0	0	0	0	0	0	0	0	1.077	2	1.409	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32	2	1.019	0	0	0	0	0	0	0	0	0	0	0	0	0	1.416	2	0.923	0	0	0	0	0	0	0	0	0	0	0	0	0	1.438	2	0.827	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507	2	0.612	0	0	0	0	0	0	0	0	0	0	0	0	0	1.474	2	0.865	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	2	1.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489	2	1.553	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0.171	2	2	0.168	0	0	0	0	0	0	0	0	0	0	0	0	0.004	1.822	2	0.422	0	0	0	0	0	0	0	0	0	0	0	0	0	1.122	2	1.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	1.899	0.606	0	0	0	0	0	0
1	0	0	0	0	0	0	0.795	2	1.204	0	0	0	0	0	0	0	0	0	0	0	0	0	1.179	2	2	0.599	0	0	0	0	0	0	0	0	0	0	0	0	0.895	2	2	1.105	0	0	0	0	0	0	0	0	0	0	0	0	0.611	2	2	1.167	0	0	0	0	0	0	0	0	0	0	0	0	0.771	2	2	1.006	0	0	0	0	0	0	0	0	0	0	0	0	0.71	2	2	0.846	0	0	0	0	0	0	0	0	0	0	0	0	0.426	2	2	0.907	0	0	0	0	0	0	0	0	0	0	0	0	0.586	2	2	0.969	0	0	0	0	0	0	0	0	0	0	0	0	0.525	2	2	0.809	0	0	0	0	0	0	0	0	0	0	0	0	0.685	2	2	0.426	0	0	0	0	0	0	0	0	0	0	0	0	0.846	2	2	0.265	0	0	0	0	0	0	0	0	0	0	0	0	1.006	2	2	0.327	0	0	0	0	0	0	0	0	0	0	0	0	1.167	2	1.931	0.013	0	0	0	0	0	0	0	0	0	0	0	0	1.105	2	2	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0.821	2	2	1.178	0	0	0	0	0	0	0	0	0	0	0	0	0.211	1.66	2	0.573	0	0	0	0	0	0
1	0	0	0	0	0	0	0.167	1.62	0.534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	1.981	1.916	0.098	0	0	0	0	0	0	0	0	0	0	0	0	0.062	1.899	1.96	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0.039	1.934	2	0.294	0	0	0	0	0	0	0	0	0	0	0	0	0.041	1.852	1.993	0.159	0	0	0	0	0	0	0	0	0	0	0	0	0.005	1.819	1.951	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0.026	1.877	1.932	0.096	0	0	0	0	0	0	0	0	0	0	0	0	0	1.699	1.992	0.149	0	0	0	0	0	0	0	0	0	0	0	0	0.006	1.828	1.945	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.044	1.939	1.851	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0.147	1.989	1.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	1.911	1.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	1.941	1.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117	1.973	1.688	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	1.735	1.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948	1.823	0.005	0	0	0	0	0	0
1	0	0	0	0	0	0	0.524	1.75	0.273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.786	2	1.692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401	2	1.95	0.077	0	0	0	0	0	0	0	0	0	0	0	0	0.017	1.85	2	0.262	0	0	0	0	0	0	0	0	0	0	0	0	0.002	1.78	2	0.481	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48	2	0.782	0	0	0	0	0	0	0	0	0	0	0	0	0	1.445	2	0.684	0	0	0	0	0	0	0	0	0	0	0	0	0	1.543	2	0.719	0	0	0	0	0	0	0	0	0	0	0	0	0	1.641	2	0.621	0	0	0	0	0	0	0	0	0	0	0	0	0.011	1.828	2	0.523	0	0	0	0	0	0	0	0	0	0	0	0	0.041	1.912	2	0.425	0	0	0	0	0	0	0	0	0	0	0	0	0.255	1.996	1.998	0.263	0	0	0	0	0	0	0	0	0	0	0	0	0.399	2	1.924	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0.497	2	1.92	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0.595	2	1.797	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.144	1.616	1.436	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0.228	1.697	0.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476	2	1.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388	2	1.739	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.299	2	1.949	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0.073	1.925	2	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0.035	1.874	2	0.662	0	0	0	0	0	0	0	0	0	0	0	0	0	1.608	2	0.964	0	0	0	0	0	0	0	0	0	0	0	0	0	1.519	2	1.052	0	0	0	0	0	0	0	0	0	0	0	0	0.057	1.707	2	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0.082	1.914	2	1.016	0	0	0	0	0	0	0	0	0	0	0	0	0.147	1.973	2	0.891	0	0	0	0	0	0	0	0	0	0	0	0	0.249	1.996	2	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0.551	1.992	2	0.628	0	0	0	0	0	0	0	0	0	0	0	0	0.908	2	1.999	0.53	0	0	0	0	0	0	0	0	0	0	0	0	1.073	2	1.728	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.279	1.639	1.373	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0.371	1.545	0.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	1.857	1.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.668	1.672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.563	1.869	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	1.617	2	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	1.603	2	0.336	0	0	0	0	0	0	0	0	0	0	0	0	0	1.619	1.994	0.205	0	0	0	0	0	0	0	0	0	0	0	0	0	1.574	2	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	1.779	1.995	0.224	0	0	0	0	0	0	0	0	0	0	0	0	0.003	1.793	2	0.264	0	0	0	0	0	0	0	0	0	0	0	0	0.025	1.869	1.973	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0.099	1.978	1.855	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.125	1.968	1.745	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.225	1.991	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144	1.989	1.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	1.415	1.425	0	0	0	0	0	0	0
1	0	0	0	0	0	0.131	1.673	1.908	1.838	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0.396	0.393	1.43	1.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.261	1.986	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	1.407	1.983	0.122	0	0	0	0	0	0	0	0	0	0	0	0	0	1.477	1.913	0.046	0	0	0	0	0	0	0	0	0	0	0	0	0	1.699	1.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	1.843	1.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	1.932	1.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	1.97	1.451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133	1.998	1.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429	2	1.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651	2	0.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721	2	0.677	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715	2	0.569	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861	2	0.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631	1.616	0.037	0	0	0	0	0	0
